#time,accel_x,accel_y,accel_z
2395.374540,-1776.494261,740.205942,-78141.740796
2395.377056,-2960.823768,1036.288319,-78141.740796
2395.379572,1776.494261,-148.041188,-77222.426198
2395.382088,-740.205942,2516.700203,-76149.892501
2395.384604,-8586.388927,1036.288319,-79520.712692
2395.387120,-7550.100608,592.164754,-77988.521696
2395.389636,-4589.276840,2220.617826,-78294.959896
2395.392151,-3552.988522,2368.659014,-77988.521696
2395.394667,-5329.482782,-740.205942,-79061.055394
2395.397183,-5033.400406,3552.988522,-77528.864398
2395.399699,-4145.153275,1332.370696,-77528.864398
2395.402215,-5773.606348,2072.576638,-77222.426198
2395.404731,-5033.400406,0.000000,-80286.808190
2395.407247,-444.123565,2220.617826,-78601.398095
2395.409762,-6217.729913,1776.494261,-77528.864398
2395.412278,-1924.535449,1184.329507,-78448.178995
2395.414794,1332.370696,888.247130,-77528.864398
2395.417310,1480.411884,-1776.494261,-80133.589091
2395.419826,5329.482782,3997.112087,-76456.330700
2395.422342,-1332.370696,444.123565,-78294.959896
2395.424858,5921.647536,1776.494261,-77375.645298
2395.427373,3849.070898,1036.288319,-77375.645298
2395.429889,3701.029710,-592.164754,-79520.712692
2395.432405,2664.741391,4885.359217,-76915.987999
2395.434921,3404.947333,-1924.535449,-78601.398095
2395.437437,5477.523971,2516.700203,-77682.083497
2395.439953,6365.771101,3701.029710,-76456.330700
2395.442469,5477.523971,-2516.700203,-79673.931792
2395.444985,5773.606348,2812.782580,-76915.987999
2395.447520,3256.906145,1036.288319,-78448.178995
2395.450056,2812.782580,-148.041188,-79520.712692
2395.452592,3849.070898,2664.741391,-77988.521696
2395.455127,1184.329507,1184.329507,-79214.274493
2395.457663,-296.082377,1184.329507,-77375.645298
2395.460199,740.205942,-296.082377,-77222.426198
2395.462735,4885.359217,296.082377,-78754.617194
2395.465270,3997.112087,592.164754,-77988.521696
2395.467806,5921.647536,444.123565,-79367.493593
2395.470342,6661.853478,1480.411884,-79061.055394
2395.472878,6069.688724,3404.947333,-78294.959896
2395.475413,1036.288319,1628.453072,-78601.398095
2395.477949,1036.288319,3849.070898,-75996.673402
2395.480485,-888.247130,-1184.329507,-78294.959896
2395.483021,8142.265362,-1924.535449,-78294.959896
2395.485556,6809.894666,6217.729913,-75996.673402
2395.488092,5329.482782,-1924.535449,-80286.808190
2395.490628,-3256.906145,6217.729913,-77528.864398
2395.493164,1036.288319,-1332.370696,-80440.027290
2395.495699,0.000000,3404.947333,-76456.330700
2395.498235,-8586.388927,-592.164754,-77835.302597
2395.500771,444.123565,3108.864956,-77835.302597
2395.503307,148.041188,-1184.329507,-77682.083497
2395.505842,-2812.782580,-444.123565,-79827.150892
2395.508378,-2516.700203,3108.864956,-79980.369991
2395.510914,-6069.688724,-592.164754,-77069.207099
2395.513450,-8882.471304,2368.659014,-77835.302597
2395.515985,-3108.864956,2812.782580,-75843.454302
2395.518521,-3997.112087,-2516.700203,-79367.493593
2395.521057,444.123565,2072.576638,-76915.987999
2395.523593,-5773.606348,0.000000,-77988.521696
2395.526128,-5329.482782,2072.576638,-79367.493593
2395.528664,-3849.070898,1184.329507,-77835.302597
2395.531200,-5181.441594,2220.617826,-78294.959896
2395.533736,-5033.400406,1924.535449,-78294.959896
2395.536271,-1184.329507,1036.288319,-76762.768900
2395.538807,740.205942,592.164754,-77988.521696
2395.541343,-3108.864956,148.041188,-78448.178995
2395.543879,-5033.400406,2516.700203,-77835.302597
2395.546414,-8586.388927,0.000000,-78907.836294
2395.548966,-6809.894666,3997.112087,-76762.768900
