#time,accel_x,accel_y,accel_z
1202.832345,2220.617826,-8734.430116,-82278.656485
1202.834910,1332.370696,9770.718434,-76149.892501
1202.837475,2664.741391,-3701.029710,-82891.532884
1202.840040,2220.617826,-1924.535449,-77069.207099
1202.842605,2220.617826,-592.164754,-76915.987999
1202.845170,-2368.659014,-1184.329507,-80440.027290
1202.847735,3849.070898,-592.164754,-79214.274493
1202.850300,2812.782580,1036.288319,-78907.836294
1202.852865,296.082377,1332.370696,-79367.493593
1202.855430,1036.288319,-592.164754,-78754.617194
1202.857995,1036.288319,3404.947333,-78601.398095
1202.860560,-592.164754,-2516.700203,-80899.684589
1202.863125,3552.988522,-3552.988522,-80593.246390
1202.865690,2516.700203,-740.205942,-77069.207099
1202.868255,5329.482782,-2072.576638,-78448.178995
1202.870820,7105.977043,-5329.482782,-78294.959896
1202.873385,4885.359217,-4589.276840,-78907.836294
1202.875950,2368.659014,2072.576638,-79673.931792
1202.878515,6661.853478,-1776.494261,-81972.218286
1202.881080,-2220.617826,-1480.411884,-78754.617194
1202.883645,3404.947333,-3849.070898,-76303.111601
1202.886210,-1924.535449,1036.288319,-75843.454302
1202.888775,5477.523971,-7550.100608,-80593.246390
1202.891340,888.247130,11399.171507,-78754.617194
1202.893905,296.082377,-8586.388927,-84270.504780
1202.896470,-2960.823768,9030.512492,-75690.235202
1202.899035,-4737.318029,0.000000,-81052.903688
1202.901600,-2960.823768,-6661.853478,-79827.150892
1202.904165,592.164754,14804.118840,-73238.729609
1202.906730,-3256.906145,-4145.153275,-83810.847481
1202.909295,-1480.411884,1480.411884,-79367.493593
1202.911860,-3849.070898,7698.141797,-77528.864398
1202.914434,-4885.359217,4293.194464,-81665.780087
1202.917009,1332.370696,5181.441594,-76456.330700
1202.919583,-3404.947333,6513.812290,-79673.931792
1202.922157,-3256.906145,0.000000,-78141.740796
1202.924731,-3849.070898,4589.276840,-77528.864398
1202.927305,-2220.617826,8142.265362,-78601.398095
1202.929879,-2664.741391,3701.029710,-81818.999186
1202.932453,-1628.453072,0.000000,-81359.341888
1202.935027,740.205942,8586.388927,-76456.330700
1202.937601,-4145.153275,5033.400406,-80133.589091
1202.940175,-740.205942,-592.164754,-77528.864398
1202.942749,888.247130,-4145.153275,-77682.083497
1202.945323,-444.123565,6365.771101,-76762.768900
1202.947897,-7698.141797,6069.688724,-81359.341888
1202.950471,-5329.482782,9326.594869,-79214.274493
1202.953045,-3849.070898,6217.729913,-80440.027290
1202.955619,-5773.606348,-2072.576638,-80286.808190
1202.958193,-2220.617826,4441.235652,-75230.577904
1202.960767,148.041188,6661.853478,-76915.987999
1202.963341,-5773.606348,-1036.288319,-80133.589091
1202.965915,-2812.782580,10066.800811,-76456.330700
1202.968489,-10066.800811,5625.565159,-81512.560987
1202.971063,2960.823768,148.041188,-83964.066581
1202.973637,1776.494261,5477.523971,-77069.207099
1202.976211,888.247130,-1480.411884,-78754.617194
1202.978785,-4145.153275,8586.388927,-72625.853210
1202.981359,1332.370696,-10807.006753,-82278.656485
1202.983933,6513.812290,2072.576638,-78294.959896
1202.986507,296.082377,5625.565159,-81359.341888
1202.989081,2072.576638,-4293.194464,-81818.999186
1202.991655,3256.906145,5181.441594,-74924.139704
1202.994229,4293.194464,-10214.842000,-77835.302597
1202.996803,444.123565,-4293.194464,-75230.577904
1202.999377,5033.400406,-1480.411884,-78754.617194
1203.001951,3404.947333,444.123565,-80746.465489
1203.004525,1924.535449,4441.235652,-81972.218286
1203.007099,888.247130,-2664.741391,-81665.780087
1203.009673,740.205942,-592.164754,-76609.549800
1203.012247,3997.112087,-3404.947333,-75690.235202
1203.014821,3404.947333,-4293.194464,-78141.740796
1203.017401,0.000000,-148.041188,-79367.493593
1203.019982,444.123565,1628.453072,-80899.684589
1203.022563,740.205942,4885.359217,-80133.589091
1203.025143,1332.370696,-740.205942,-80899.684589
1203.027724,1480.411884,1036.288319,-77375.645298
1203.030305,3552.988522,-6957.935855,-77375.645298
1203.032885,4293.194464,-3404.947333,-75843.454302
1203.035466,3256.906145,-592.164754,-78907.836294
1203.038047,3701.029710,-3108.864956,-81206.122788
1203.040628,740.205942,-5033.400406,-81818.999186
1203.043208,5181.441594,1924.535449,-78754.617194
1203.045789,2368.659014,444.123565,-79520.712692
1203.048370,1924.535449,-13471.748144,-78907.836294
1203.050950,8586.388927,6217.729913,-73238.729609
1203.053531,-1332.370696,-5477.523971,-80746.465489
1203.056112,6365.771101,5329.482782,-78601.398095
1203.058692,-3997.112087,3701.029710,-82278.656485
1203.061273,888.247130,-7698.141797,-83964.066581
1203.063854,-4293.194464,18801.230927,-73238.729609
1203.066434,-6365.771101,-1480.411884,-81206.122788
1203.069015,444.123565,-888.247130,-74311.263306
1203.071596,-2368.659014,7402.059420,-78141.740796
1203.074176,-148.041188,-2960.823768,-85343.038477
1203.076757,-1776.494261,10807.006753,-78754.617194
1203.079338,-6809.894666,3552.988522,-82125.437386
1203.081918,1628.453072,6957.935855,-76609.549800
1203.084499,-2220.617826,-1776.494261,-77988.521696
1203.087080,-3849.070898,1332.370696,-76609.549800
1203.089660,-3404.947333,13767.830521,-75996.673402
1203.092241,-2368.659014,-444.123565,-83197.971083
1203.094822,-1924.535449,1480.411884,-81052.903688
1203.097402,-1332.370696,6809.894666,-78601.398095
1203.099983,-2516.700203,1480.411884,-78294.959896
1203.102564,2072.576638,4589.276840,-77375.645298
1203.105144,-2664.741391,-888.247130,-78448.178995
1203.107725,-2960.823768,-148.041188,-78754.617194
1203.110306,-1036.288319,6661.853478,-78754.617194
1203.112886,-3404.947333,5181.441594,-80899.684589
1203.115467,-2812.782580,5773.606348,-80440.027290
1203.118048,-3849.070898,10362.883188,-78601.398095
1203.120632,-4885.359217,3108.864956,-79214.274493
1203.123216,0.000000,2220.617826,-77835.302597
1203.125799,-5773.606348,4293.194464,-76762.768900
1203.128383,740.205942,1184.329507,-80133.589091
1203.130967,-10807.006753,16136.489536,-78601.398095
1203.133551,2516.700203,-4441.235652,-86109.133975
1203.136135,-3256.906145,5921.647536,-75843.454302
1203.138719,2516.700203,-1924.535449,-78907.836294
1203.141303,-888.247130,4441.235652,-74770.920605
1203.143887,2664.741391,-3849.070898,-78907.836294
1203.146470,-1332.370696,3108.864956,-78141.740796
1203.149054,-2220.617826,5773.606348,-82431.875585
